PICPU MERNU BUCRH APAVI LEPDI COLST TYTAL HALAL HALLE CATAU GEOFO TAEGU CORBR MANVI ACACH NESNO MELUN FALPE CARCR EGRGA PELCR NIPNI PHACA PYGAD APTFO FULGL GAVST PHALE EURHE CHAVO BALRE OPHHO TAUER CHLMA CUCCA CHAPE CALAN ANTCA PTEGU MESUN COLLI PHORU PODCR GALGA MELGA ANAPL TINGU STRCA
1.0308467795551 1.36337474907614 1.26203650318595 1.37542975281528 1.36791950149217 1.26789960011642 1.43289701725544 1.11295975927061 1.14621679565709 1.10592917113548 1.32288638971232 1.63998351619341 1.17213552343668 1.3712878847523 1.33924551990102 1.22375810520166 1.17383427990261 1.51477255383029 1.19186987783724 1.36561040129001 1.35990537668856 1.39218199557976 1.35153478354805 1.33931085228511 1.03798722700938 1.27643837329722 1.37138146941153 1.28370430279435 1.38144661312568 1.37591232491728 1.17677360926294 1.52059087701954 1.39787606264858 1.41206044168198 1.32516070311611 1.56403593687269 1.25436842685693 1.500887802006 1.40354818720184 1.15686773867616 1.23091891856554 1.12958440222858 1.42539467917573 1.28332644301132 1.27720006838053 1.43254760696095 1.37815523033556 1.07566091146298
1.03150854288014 1.36268996151609 1.26202898988213 1.37582250359553 1.36641881869971 1.26732813539114 1.43095490505739 1.11295975927061 1.14621348312117 1.10441789215595 1.32161210849365 1.63945497848886 1.17207572542932 1.37029500518901 1.33864443195178 1.22247326115517 1.17437645662667 1.51477888097264 1.19202395662562 1.36448651573976 1.35993470800931 1.39167178304498 1.35205302756606 1.33804826880933 1.03771894919748 1.2747150961519 1.37190706778235 1.28318323770526 1.38016219591629 1.3768203559415 1.1758629751436 1.52014037863983 1.39753188560415 1.41115078574249 1.3249530960226 1.56412804635329 1.25327082092694 1.4999783653928 1.40429289188223 1.15643496929947 1.23050041109613 1.13053427636753 1.42449891000492 1.2825901335975 1.27818141818952 1.43531987003867 1.37760838780508 1.07534020645011
1.03189800205953 1.36308617679773 1.26261649296741 1.37548493972485 1.36657276996711 1.26673922199015 1.43150873254635 1.11295975927061 1.14711407410465 1.10356828732129 1.3201791927535 1.64006972927717 1.17182968991123 1.37025768767363 1.33869505631331 1.22378016633045 1.17522699769118 1.51545383756413 1.18962331027539 1.36276846720007 1.36112737856755 1.39103129403358 1.35112802189045 1.3367102265978 1.03364789378241 1.27517495590455 1.37123331201524 1.2822672450205 1.37992618564755 1.3762164097273 1.17435657366624 1.519901837794 1.39741994306107 1.41138586578261 1.32541919924011 1.56340949767646 1.25376862301399 1.50068182313984 1.40342577083647 1.15687313558904 1.231216851209 1.13132556841308 1.42332055503013 1.28168557052197 1.27941433123328 1.43520438866043 1.37520300517744 1.07392634295537
1.03049886232731 1.36277491980746 1.26015196435337 1.37385050607651 1.36574900094419 1.26539018236371 1.43110803576452 1.11295975927061 1.14419520877614 1.10414317858548 1.32095764152774 1.64109864179665 1.17158233232352 1.36920062981514 1.33751623927953 1.22260498516576 1.17408900851993 1.51550134935618 1.18981875242432 1.36023605698498 1.36067864671955 1.38965369295549 1.35144031622242 1.33523054324377 1.03484798889216 1.2732424551969 1.37166032646311 1.28211270063926 1.37872800545777 1.37531952354875 1.17543994483588 1.52006550243452 1.39522635418922 1.4104703242669 1.32520105379153 1.56443641979815 1.25159232866873 1.49981463644297 1.4041318256203 1.15862390594756 1.23153615053567 1.13283289131611 1.42256017853427 1.28065062830965 1.27971037124299 1.43604596513434 1.37735551143246 1.0745244002809
1.03031002651233 1.36137242956748 1.26008448601692 1.37234682872694 1.36475737662176 1.26492901983325 1.43056055374418 1.1177987147457 1.14359491318175 1.10407526718732 1.32109144861707 1.64101288662468 1.17184096055052 1.36745620031181 1.33623922748499 1.22257523188174 1.17449855098981 1.51487494801199 1.19155121415809 1.3593398123423 1.36130111810785 1.38884742521786 1.35020990511626 1.33538842757938 1.03526798869101 1.27331931921517 1.37194154563088 1.28109443117371 1.37911879236824 1.37393324576113 1.17699763207227 1.51872607217621 1.39519061192608 1.40993445939133 1.32386043895205 1.56200298943926 1.25104944868257 1.49862141004315 1.40281643787011 1.15819592842922 1.23143394915134 1.13240750390101 1.42493710008729 1.27925289154521 1.27758410423661 1.43608835737702 1.38050211664687 1.07403248800957
1.02907471977874 1.36109773499421 1.26002735778957 1.37187083928439 1.36382575894001 1.26486613238272 1.42821395595573 1.11380636920053 1.14650482390232 1.10560811746147 1.32005446508564 1.64323624889448 1.17325856475717 1.36625250402621 1.33489133181472 1.2241412855566 1.17440079123903 1.51444449249883 1.1906023076492 1.35775129639711 1.36062484580806 1.38619204871197 1.34916739867355 1.33784722000975 1.03454649914633 1.27383170563561 1.37136925384467 1.279690463431 1.37894747404181 1.3731017993306 1.1755629786743 1.51737231293176 1.39340173552914 1.41049835196296 1.32318306207236 1.56172088647476 1.25127236515683 1.49855133426423 1.4026663576733 1.15778682700682 1.23128297991976 1.13161133655202 1.42636475917706 1.27939191374895 1.27866905768962 1.43430836932533 1.37992889778439 1.07355985940321
1.02954565973799 1.36026357326284 1.2596428480129 1.37163554757178 1.36378904358757 1.26507464896039 1.42632465095901 1.11160981459324 1.14634499012128 1.10537157394275 1.32097665382837 1.64240620651229 1.1742092311936 1.36596005475899 1.33534916302933 1.22410580700297 1.17427466869797 1.51509805485106 1.19046373043636 1.35713026723056 1.36016084663275 1.38517421035443 1.34827076481201 1.33617049527916 1.03527699585187 1.27455624561299 1.37112119356311 1.27836172574354 1.37789000434511 1.37138760851515 1.17608379889297 1.51507844213248 1.392977275329 1.41138496448218 1.32175041733268 1.56201349079716 1.25123208202157 1.49789130753708 1.40307929361817 1.15848357261192 1.23164355877164 1.13046306705188 1.42479511226092 1.27770461906524 1.27757331420321 1.43291822538834 1.38071819220513 1.073145602868
1.0299205692795 1.35978522220881 1.25946602058244 1.37140208802646 1.36392845553102 1.2655357916605 1.42512148310867 1.10451608481181 1.14634499012128 1.10485594129899 1.32154123355522 1.64073724066096 1.17370021986125 1.364992720302 1.33512186053243 1.22420563278201 1.17336406616283 1.51468821459418 1.19085960628153 1.35721614883356 1.35985110126643 1.38497459357335 1.34884040478503 1.33605073270383 1.03490003227231 1.2746207667477 1.37047492592111 1.27888384509433 1.37864596730734 1.37117664762991 1.17594985845419 1.51465292033257 1.39303939840211 1.41103978103208 1.32175041733268 1.56088001606668 1.25031241532661 1.49771203128265 1.40304680793398 1.15848357261192 1.2313563299174 1.13092821194891 1.42453006037487 1.27712896733065 1.27757331420321 1.43238092953869 1.38071819220513 1.07257990510129
1.02705462567062 1.35863635610917 1.25953606784271 1.37097818044449 1.36381656514099 1.26395855821583 1.42656105391012 1.09969287046766 1.14292372991805 1.10497588864519 1.32167486188437 1.64059041879011 1.17347604750791 1.36584175738986 1.33411830319917 1.22454506642776 1.17281984706476 1.51508015026059 1.19031643864987 1.35714164852155 1.35949091018465 1.38629493225104 1.34839305983068 1.33196894693149 1.03204537159088 1.27565977070248 1.37121092785442 1.27803255210214 1.37904715089938 1.37191065818422 1.17593029068711 1.51686379456363 1.3929533134414 1.4105803166941 1.32084575942279 1.55701571672588 1.25042149603846 1.49332867422512 1.40325930114538 1.15852777865123 1.23232067966253 1.13072492883816 1.42602498241084 1.2746802463574 1.27661104692149 1.43488933261807 1.3831016080063 1.07005414417608
1.02726195229539 1.35668523075822 1.25865115640404 1.37034514353143 1.36306011006297 1.26472152278517 1.42606123386656 1.09756675833794 1.14182656656209 1.10315749888717 1.32190009624036 1.64069224619601 1.17241587359456 1.36450995308359 1.33341751220885 1.22494726459868 1.17370860107085 1.51511336225601 1.18836337148623 1.35617075370803 1.35924064631881 1.38572828061436 1.34923772339806 1.33319596220729 1.03070324256081 1.27466605636946 1.37063412352046 1.27671829533661 1.37822572879823 1.37257060234327 1.17504037890775 1.51674344573819 1.39085990638981 1.41044927491009 1.31885386335924 1.55726848534679 1.25092442891535 1.49385271644358 1.40259096314956 1.15936696356544 1.23235366031451 1.13025656501473 1.42578227846889 1.27477971833308 1.27851343166152 1.43444129569227 1.38314060472554 1.06883216919567
1.02649071178762 1.35621118138905 1.25808411540504 1.37023787928385 1.3618265455419 1.2645426162578 1.42572518979665 1.09323976787438 1.14182783218414 1.10230994221501 1.32186198487881 1.6402182278258 1.17175638050945 1.3632074827892 1.33300913078648 1.22489495856063 1.17312815363401 1.51296274892594 1.18770107744754 1.35523540037768 1.35894765400862 1.38445356228757 1.34926096601457 1.33364504366214 1.02935814557711 1.27361295204653 1.3695887272668 1.27767656829645 1.37734595179963 1.37365624648498 1.17497698911584 1.51862738129283 1.39122711313508 1.41147320208991 1.3196777599082 1.55878427097869 1.2508299888212 1.49331921232567 1.40170493483542 1.15967323932027 1.23094761636917 1.12979680727458 1.42507985132519 1.27261317392317 1.2756812738393 1.43405949307945 1.38358972646388 1.06951456099135
1.02649468547552 1.35659889313906 1.25732948602952 1.36964390020829 1.36212355539741 1.26407050994433 1.42558462913486 1.09518337449904 1.1421909057392 1.10199578934893 1.32143020369014 1.64123330628378 1.17092463601491 1.36327105886733 1.33399238163291 1.22489022651696 1.17307510798549 1.51213498228272 1.1871367165885 1.35374913237639 1.35925392406772 1.38406069460368 1.34863488988245 1.33367594674066 1.02775855400096 1.27327429583924 1.37029083707318 1.27416278411426 1.3765009736086 1.37380187288639 1.17236644451891 1.51865264322595 1.39115463907207 1.41049627520649 1.31877715622029 1.5589317617097 1.25116347642204 1.49094206276863 1.40159950411372 1.15939588100986 1.23089908856371 1.12926906070948 1.42580643910371 1.27307194270063 1.27549249721199 1.4339302138878 1.382402530129 1.07011654034386
1.02639157946421 1.35714901638163 1.25718626649353 1.37081654934751 1.36291943318879 1.26401699683333 1.42573236373964 1.09891492338199 1.14141919931003 1.10054108397155 1.32137207196943 1.64264646098495 1.17064890515238 1.3625805248086 1.33390557319558 1.22337958388273 1.17295257885419 1.5116224630687 1.18654168322884 1.35270497724037 1.3606788601245 1.38184659490722 1.34882730999846 1.33180197864 1.02688864120983 1.27377072635652 1.37031368158473 1.27412483705739 1.37530418692078 1.37178182156548 1.17279074306968 1.51696269596765 1.39117462597205 1.40909013374024 1.3180096414769 1.55723458596116 1.25114230712041 1.49105340216214 1.40246291658034 1.15924476843836 1.23018620322637 1.1300197066662 1.4241463829288 1.27272225243039 1.27668043436815 1.43241218472103 1.38094423919998 1.07032791582421
1.02662486144276 1.35669520568363 1.2594577108573 1.36705554632871 1.36260080254918 1.26119370138749 1.42497617817149 1.09891492338199 1.14047211585356 1.10334116757269 1.32134205789808 1.64289601945206 1.17095308318993 1.36373830119456 1.33271892133478 1.22424782894013 1.16952331415401 1.51163247795388 1.18612171550492 1.35327165980751 1.36169066645331 1.38268763254335 1.3465156321027 1.33268580177485 1.02688864120983 1.27534833636952 1.3733413082783 1.27701871779555 1.37420447624849 1.36938947717573 1.17335202254467 1.51851920071638 1.38906165289593 1.40851881486025 1.32012685728091 1.5547858192304 1.25384786622724 1.48652506242233 1.40105913711887 1.15684349446682 1.22923403331814 1.12557994648885 1.42664652281884 1.27279611985414 1.27578237512724 1.4282760491151 1.38354969027835 1.06876341823402
1.02693090638576 1.3566516983156 1.25887026499594 1.36792241126935 1.36196107103646 1.26006959893121 1.42458311567246 1.09891492338199 1.14324074441014 1.10136355481498 1.31894109650764 1.64394325522159 1.17065402479927 1.36293098183644 1.33306049144654 1.22476811915361 1.16956521317128 1.51076801123828 1.18682220193816 1.35272513417011 1.36031473752601 1.38344450101629 1.34591720993328 1.32941072569866 1.02701072829855 1.2728196168397 1.37411787223481 1.27575146048191 1.37531377297066 1.36853728059744 1.17316108763588 1.51889305112681 1.38987950400774 1.40780516287747 1.32021288347788 1.55828259005671 1.25345536450087 1.48661512040444 1.40121206129697 1.15671268273811 1.22845312900285 1.12614595324958 1.42693209024221 1.27205817726063 1.27037052088294 1.42714370460211 1.38468583992485 1.06812195799597
1.02862213273578 1.35614150450264 1.25770372499537 1.36404819318841 1.36117243792725 1.26018292436223 1.42513314322322 1.10119780263337 1.14225019770033 1.09839198850276 1.31884170874616 1.64589119954545 1.17049494840216 1.36257689520522 1.3321763686889 1.22537043685864 1.16897736726805 1.5099257739873 1.18459556051068 1.35350103722737 1.3572210734566 1.38240935902164 1.34613945281485 1.33027378769269 1.0270327179584 1.27165244552214 1.37669065176296 1.27485129354417 1.37472834290189 1.36890739997011 1.1732953919356 1.51835899295273 1.38652464233451 1.40730180474541 1.31992777946848 1.55806770557614 1.254437427165 1.48786204888039 1.40173153770903 1.15746541292874 1.22743400104886 1.1266730057887 1.42819789482735 1.2750796931211 1.26920841114313 1.42569714035388 1.38224597703023 1.06653831309255
1.02823979952228 1.35716492880984 1.25734284443142 1.36354392060176 1.36012518855474 1.26075291451667 1.42591182362739 1.10061364053582 1.14155670835023 1.09896174181369 1.31802463847124 1.64618037685498 1.16988398700262 1.36249941093738 1.33263817179119 1.2251061744156 1.16891239386706 1.50952617096635 1.18644153519237 1.35266473551795 1.35710147015906 1.38268063665615 1.34547428409981 1.32959113964657 1.02866783661193 1.27150877211417 1.37828306339438 1.2746992897334 1.37368603634973 1.36804285081208 1.17270831813054 1.51721604707793 1.38460620238356 1.40825369508325 1.31952034710408 1.55598886119673 1.25453924155243 1.48637890571899 1.40000472272619 1.15711608935925 1.2279441597663 1.12694779022447 1.42587829168009 1.27400789771422 1.26551479701604 1.42547670729792 1.38119425325189 1.0649271101033
1.02724157538143 1.35602919605244 1.25627176141479 1.3628715340528 1.36064174175603 1.26061722875944 1.4250467986303 1.09991303193566 1.14079673546473 1.0979716142744 1.31687789234152 1.6445032385199 1.17023065699427 1.36261694766786 1.33208714940364 1.22484276415008 1.16866604074726 1.51024444481294 1.18581815403266 1.3524490306244 1.35691355185706 1.38310790387366 1.34618113927138 1.32962276134978 1.02965793048814 1.27201767934339 1.37827345120102 1.27399671722559 1.37343406087666 1.36790598582631 1.17192688350353 1.51669307793174 1.38362368737644 1.40719928324984 1.31915527298932 1.55543861009726 1.25483313394845 1.48633475059907 1.39814866268161 1.15617630072508 1.22695667111019 1.12726271521253 1.42369990125826 1.27468133022781 1.26550000821362 1.42547316919701 1.38157484547956 1.06491794235585
1.02699793753809 1.35684972280725 1.25690081149437 1.36203564887868 1.36126862895624 1.26044519092672 1.42530808776185 1.10002785514357 1.13977775577145 1.09797250181577 1.31688688487799 1.64461086229904 1.16992600847912 1.36267079639699 1.33127772914366 1.22284889277916 1.16806303393825 1.50847750569525 1.18621304804449 1.35236084770652 1.3574080507947 1.38335029402787 1.34659764108525 1.32897370393112 1.02909478831626 1.27133207653188 1.37881459917099 1.27466563270778 1.37307204641343 1.36748302698687 1.17176073007053 1.51492107616315 1.38225386702036 1.40803948399916 1.31915685040071 1.55464820302154 1.25260161457417 1.48536797136582 1.39705477081666 1.15562772255146 1.22628754770763 1.12946663837079 1.42403716216768 1.27338046497817 1.26403820684621 1.42443660981672 1.38058360513157 1.06504630686222
1.02904072414364 1.35619349527401 1.25671488885464 1.36139912734838 1.36011758087582 1.25874088183979 1.42343939367503 1.10418749406304 1.13995892290155 1.09799234897311 1.31737057140833 1.64392918991325 1.17007317562969 1.36120477718131 1.33183951352085 1.22311406494105 1.16789932674776 1.50814072762671 1.18656517866069 1.35307474590007 1.35723179597259 1.38392266493074 1.34608657671969 1.32926231748843 1.02822115187718 1.27091797316383 1.37760254518474 1.27604937547712 1.37177685857979 1.36805546775305 1.17103607044587 1.51463226047134 1.38242457842843 1.40652791632611 1.32020670593265 1.55340024116284 1.25252158859428 1.48562144286065 1.39464708983958 1.15482493294209 1.22428770144429 1.12906248086477 1.42285995704707 1.27305008751789 1.26350081959654 1.42441519413664 1.38005679946655 1.06491838757296
1.02965634405216 1.35506325870362 1.25719164839118 1.35938002417674 1.36179851797349 1.25792879050594 1.42379327427426 1.10044741673495 1.13863653962343 1.09797726785054 1.31819061850051 1.64316487811329 1.17143050220704 1.36244575685215 1.3335944914651 1.22620045161072 1.16892439320691 1.50820775460899 1.18564634740995 1.35161441682545 1.35620793288178 1.38461019520271 1.34654453193595 1.3274983578035 1.02606652692057 1.2690364937042 1.37733785366621 1.27578742309708 1.37116784382695 1.36872514866808 1.16838494661246 1.51327149743108 1.38218252736156 1.4067131874771 1.31911593550566 1.55279751149996 1.25077557818342 1.4846131693066 1.3951522235652 1.1532883963038 1.22453681148935 1.12842813700982 1.42020063492081 1.27144223521597 1.26265064673904 1.42615341748594 1.37845764511603 1.06564122116449
1.02884127919807 1.35478346533917 1.25763514250526 1.35772615966402 1.36223577393875 1.25739559334221 1.42271535127483 1.10044741673495 1.14230890247521 1.09674915751635 1.31860831848282 1.64334825827076 1.170864726056 1.36203962662862 1.33333512732196 1.22691650971505 1.16792122962909 1.50719337785484 1.18543985100833 1.35099292780906 1.35608055608962 1.38456269189447 1.3445957931407 1.32678219901349 1.02458165464112 1.26938679118281 1.37603810082992 1.27724295760362 1.37031456075809 1.37003648453308 1.16827007396608 1.51176155427672 1.38159529683382 1.40617802819963 1.31884759603735 1.55323817307289 1.25123603062006 1.48453226383752 1.39619757833177 1.15313413853134 1.22430284506807 1.12870647011667 1.41827176379601 1.27046992987854 1.26137770801174 1.42458812653177 1.38001176237112 1.06477418485702
1.02846979913925 1.35532243367722 1.25752211675228 1.35540369135301 1.36186587886906 1.25685735823963 1.42336821385742 1.1022169622303 1.14009196386604 1.10047087677667 1.31758359979747 1.6446337715599 1.16974563848369 1.35880991460842 1.3328469938608 1.22478049298773 1.16621412029946 1.50616392901117 1.18485810457728 1.35088919497319 1.35632901959661 1.38307770025623 1.34352466070873 1.33045327658349 1.02971264056841 1.26823167094426 1.37605006281429 1.27550776293886 1.3701847899767 1.37010510746496 1.16859733654764 1.51152335468874 1.38161662248005 1.40532624810215 1.31691567140682 1.55119405235466 1.25204586279392 1.48353567259766 1.39657631822851 1.15224174286354 1.22347515309015 1.12890120361851 1.41775134028944 1.27012833449826 1.25983634919344 1.42513490960507 1.37880068014083 1.06403355190758
1.02903384890514 1.35485473375495 1.25538240573389 1.35553775197458 1.3628639788263 1.25486993595179 1.42299281523722 1.10404800079366 1.14192516631371 1.10200097887856 1.31751821230313 1.64420286003221 1.16959458625473 1.3590496704045 1.33146547962419 1.22473067163143 1.16675096382655 1.50560829755759 1.18437290997441 1.35085288265531 1.35646547144772 1.3829574307258 1.3419729860371 1.32829433383003 1.0264009252194 1.26869358049036 1.37669903211109 1.27581577380278 1.36938767352915 1.36937593860092 1.1686476131487 1.51106465331336 1.3813668961854 1.40804870780155 1.31547322861205 1.55165450461302 1.25240199149015 1.48492095252894 1.39546732541671 1.15014637102993 1.22294653989305 1.12783941061305 1.41651213110594 1.26911065371641 1.25940352421002 1.4256602587531 1.3786550229494 1.06359214126756
1.02915821829338 1.35377098888158 1.25457781722966 1.3550118028942 1.36231183217876 1.25486200721771 1.42206082664962 1.10136184723089 1.1428690897478 1.1029423968987 1.31525217948679 1.64424902976187 1.16888719268119 1.35830774917485 1.33060438911923 1.22346303898754 1.16849056694576 1.50589386730472 1.1837725290099 1.34964929238671 1.3558392893844 1.38267293657782 1.34380443592408 1.32661887057371 1.02900389022383 1.26832411283897 1.37640414848882 1.27658584848581 1.36754698603252 1.36825030559355 1.16989874261282 1.51043941410403 1.38113781658606 1.40810239160113 1.31577982059074 1.55423646035028 1.25042183546985 1.48258436893086 1.39641404375614 1.14852764258948 1.22209708684745 1.12623950791971 1.41629995062856 1.27012029935389 1.25711177058524 1.42558150401828 1.37746103798964 1.06308228594265
1.02870846155437 1.35296455601577 1.25445164140191 1.35547967651689 1.3616154423946 1.25366952291848 1.42275694444608 1.10094013428715 1.14010872083236 1.10187135581766 1.31569597675939 1.64427753931989 1.16774251444989 1.3583950348819 1.33177635329408 1.22284827929851 1.16887753152962 1.50488030151804 1.18290032929875 1.3492649059937 1.35612470067146 1.38292777389844 1.34385728221963 1.32715609059729 1.02995049609784 1.26742570790977 1.37634450113483 1.27693411373407 1.36753383942195 1.36787457598225 1.169775445811 1.51012107332434 1.37978552372037 1.40951306342919 1.31434925909564 1.55242154262268 1.25051675016114 1.48269065849627 1.39552245838051 1.14669992777219 1.22160688142182 1.12710146782913 1.41502401045148 1.26965846457414 1.25675080188149 1.4230483072637 1.37580002295692 1.0622920254127
1.02905170538195 1.35234629789925 1.2539223360983 1.35681379192241 1.36157768109527 1.2523205089359 1.42212569857184 1.10094013428715 1.14034670447827 1.10072416510665 1.31566606726446 1.64388150178159 1.16706488876667 1.35851495211458 1.33291460134615 1.22212054117203 1.16724431048464 1.50419814719243 1.18362327862826 1.34861587897621 1.35501895539502 1.38296965626473 1.34378852306204 1.3283184585931 1.02888212734668 1.2680355133143 1.37616416281716 1.27601688291022 1.36773715652648 1.36682590911767 1.16912105520773 1.50991803684845 1.37963294981483 1.40849255331708 1.31400390886148 1.55276957762534 1.25091137480726 1.48106638625161 1.39385322774194 1.14636234199116 1.22067319103699 1.12617570038306 1.41583195369826 1.2681533417658 1.25523416724784 1.42133337355915 1.37804982672654 1.06217955087003
1.02870064987093 1.35152531488971 1.25376643735902 1.35635920170545 1.36192738749939 1.25180171217651 1.42202683999306 1.10340157338351 1.14328271635465 1.10061659188955 1.31539573854892 1.64450693661793 1.16721823850437 1.35793879049831 1.33212842006672 1.22113142611232 1.16751598319003 1.50399746118827 1.18360572755059 1.34950988778868 1.35403980521357 1.38240054644381 1.34359980317263 1.32898318847051 1.02774359054771 1.26799564992311 1.37650074358697 1.27582731159674 1.36747086689147 1.36706480433911 1.17003711706713 1.50965178667461 1.3793620641024 1.40859029357163 1.31353723076784 1.55155999564649 1.2506127112155 1.48099068669184 1.39380200727679 1.14747286395361 1.22039816595442 1.125875878793 1.4154928866434 1.26855950694064 1.25474978739043 1.42133951732404 1.37688597444844 1.06215734420822
1.02783086221415 1.34983830638847 1.25483854495899 1.35630284853676 1.36277678836797 1.25287951825127 1.42145674302737 1.10340157338351 1.14328271635465 1.10267494850027 1.31410116431749 1.64669048373147 1.1682566261777 1.35751676381707 1.33037854848547 1.22026534328628 1.16609946061888 1.50435102129343 1.18202290186339 1.34902326538513 1.35352145224309 1.38076426092763 1.34179642244071 1.33274287371948 1.02531434616509 1.26821346936795 1.37760040951202 1.27501825823893 1.36706581699086 1.36707859352525 1.16944090239859 1.50853244378355 1.37898759754842 1.40785220414551 1.31048627539458 1.55064010871492 1.25144315825079 1.47982359068559 1.39282491095336 1.14835309155402 1.22063135033529 1.12538548973805 1.41655898368009 1.26735820753998 1.25335629994481 1.41961435376371 1.37523601708313 1.06220794340786
1.02735013694523 1.34882350602759 1.25444011724054 1.35518686674237 1.36242663012433 1.25208037021058 1.42222369483985 1.10056431529368 1.14269951265474 1.10324360698738 1.31283428080769 1.64745232802256 1.16654875953236 1.35600982977278 1.33144264735601 1.21938404683811 1.16603801328745 1.50419456878902 1.1834149984809 1.34836667116524 1.35363321305032 1.38014047553172 1.3415296182063 1.33419424129525 1.02432278741776 1.2672114116054 1.37648912976233 1.27417837003134 1.36678664730913 1.3658415336261 1.16983866366346 1.5085680676544 1.37823035070578 1.40675047224994 1.31026896459236 1.55008074826622 1.25117669889426 1.48023254032644 1.39305503552574 1.14763523943937 1.22015433335516 1.12457198233279 1.4160618433195 1.26679917225765 1.2527491464684 1.41934592982488 1.37358439679291 1.06379804672536
1.02669445733714 1.34901740267583 1.25457442667393 1.35560206181742 1.36176233564319 1.25241746657068 1.42115598398037 1.10537027300238 1.14308592337189 1.10428572348021 1.3126949872026 1.64538035679297 1.16525745812134 1.35715078749077 1.3317436302161 1.21919730283605 1.16682847521879 1.50342193525538 1.18324651237167 1.34799585423802 1.35400760305424 1.37990538119758 1.3420499849621 1.33280498151711 1.02422163119854 1.26651728815703 1.37619492119203 1.27385427555085 1.36587486347359 1.36548133408467 1.17048601190514 1.50850815179756 1.37819274673807 1.40706067334181 1.30890287477743 1.55213095601826 1.25044904029453 1.47995621207994 1.39263799720901 1.14659207411925 1.22035204496948 1.12470392767869 1.41379438026902 1.26632033902305 1.24813871224327 1.41798550267168 1.37272590756974 1.06386933890544
1.02562160171075 1.34925428979041 1.25422824529253 1.35582879718219 1.36159750822823 1.25300602313205 1.41973744520746 1.10537027300238 1.14161256339214 1.10310371409135 1.31170059917918 1.64460325176348 1.164488785565 1.35628608133303 1.33139359097254 1.21882902108137 1.16743797029874 1.50263905720828 1.1843194955022 1.34752918784154 1.35469114747706 1.37927821040379 1.34143125078472 1.33229998247035 1.02493074248395 1.26663323515518 1.37571754099126 1.27337914002416 1.3648306086273 1.36598304704542 1.17008387989823 1.50828345474041 1.37909686394404 1.40451076952462 1.30789710442745 1.5516530939836 1.25064959316874 1.47966401105282 1.39104742864808 1.14695221086089 1.21927125733809 1.12443762146283 1.40994185155927 1.26744862580717 1.24617521767702 1.4186779298343 1.37374237193069 1.06510502428069
1.02578931840638 1.34778944847585 1.25379480235852 1.35501925636623 1.35999504759322 1.25275901160437 1.42312172609324 1.103748064912 1.13992121955977 1.10222381958791 1.31068090729592 1.64442384533546 1.16328173082593 1.35541066294862 1.33184850723134 1.22038656548832 1.16709690169354 1.50183584740316 1.18645857376139 1.34756655547689 1.35675448448327 1.37722881915965 1.34143125078472 1.33254033570552 1.02461966643165 1.26271329921147 1.37903659882826 1.27073910253715 1.36401759389505 1.36646169996617 1.16833324234338 1.50622209209088 1.37921834833521 1.40319388393862 1.30584207293509 1.55058349678346 1.25269123455901 1.47878646764996 1.38962844029934 1.14704268452704 1.21821366806253 1.12385754338823 1.41026566190891 1.26726272250363 1.24617521767702 1.41980194417371 1.37476372643959 1.06509466290567
1.02584930516562 1.34759521332188 1.25490579494422 1.35550203600779 1.35988890468623 1.2524282116155 1.42110165755028 1.10048357283172 1.14493632024378 1.1018156121464 1.31065286937453 1.64337587700863 1.16286323717256 1.35462299464909 1.33100618416073 1.22060134254729 1.16663126113301 1.5012675129608 1.18643938150132 1.34651086259603 1.3580474825368 1.37748164285694 1.34092929936844 1.33319211857963 1.02728645337879 1.26270302042243 1.37725211933774 1.27044298504101 1.36126470671153 1.36518323701512 1.16790257215739 1.50474646736511 1.3790015815788 1.40243220702152 1.30435719723296 1.54924006694223 1.25263697544229 1.47680797597463 1.39057389825504 1.14633249489199 1.21859047305012 1.1245185156404 1.41056086115996 1.26697278274514 1.24629775358136 1.41826256785527 1.37501426989239 1.06496010376635
1.02603881857509 1.34617898206648 1.25463617416392 1.35511254058667 1.36006947373377 1.25200553372501 1.41901150613227 1.10132935514023 1.14482852505426 1.10061060626233 1.31087495646758 1.6438543420523 1.16394999249771 1.35574714000246 1.33077386749442 1.21964723884976 1.16615151643688 1.50121058504376 1.18672693016666 1.34740783758801 1.35718808089814 1.37693219361642 1.34147343697848 1.33164377145616 1.02837185196647 1.26262810465839 1.37572479891189 1.26907609017919 1.361125041508 1.36443879640888 1.16779778096025 1.50457675958002 1.37885506941201 1.40372177756251 1.30355798034999 1.54818978328576 1.25319546936008 1.47604447740808 1.38918306320998 1.14539940762109 1.21901331598771 1.12351445523577 1.4088809902924 1.26386450069967 1.24742351074495 1.41771542616866 1.37433563598954 1.06554818590063
